#nodes throughput
1, 46468.0
2, 28907.0
3, 24124.0
4, 21881.0
5, 20558.0
6, 19825.0
7, 18893.0
8, 19034.0
9, 18428.0
10, 18181.0
11, 17236.0
12, 17029.0
13, 16113.0
14, 15153.0
15, 14905.0
16, 14768.0
17, 14110.0
18, 13494.0
19, 12284.0
20, 12535.0
